brand_id,brand_name,brand_website,brand_description,brand_recipes_url,brand_instagram_link
5994223d-dfdc-4fbb-a8fd-25e5a9d4be63,Ddeligolden,ddeligolden.com,"Operator of a sandwich shop in Historic Downtown Golden, Colorado. The entity offers locally sourced sandwiches, salads, and wraps, featuring Colorado favorites like corned buffalo and smoked elk. D'Deli is committed to supporting local suppliers and engaging with the community.",,
4d88644a-e2e4-4c21-a66a-784f7ad8de14,Holdthecarbs,holdthecarbs.com,"The company primarily operates in the Food Products industry. Holdthecarbs is headquartered in Raleigh, NC.",https://holdthecarbs.ca/blogs/viktoria-brown,https://instagram.com/holdthecarbsca
bc126342-3c22-409c-9b57-6c832f6c1603,Sun Rich Foods,sunrichfoods.com,"Manufacturer and distributor of specialty prepared foods for the foodservice industry. SunRich Foods provides baked goods and snacks to foodservice, retail, distribution, and hospitality businesses. The entity is located in Anaheim, CA.",https://www.sunrichfoods.com/menu,https://instagram.com/sunrichbiscuits
3b50fdbb-6e07-49cd-9af4-28e502269827,Fullgreen,www.fullgreen.com,"Producer of packaged food products intended to offer organic and natural food ingredients. The company's products include packaged rice which is made from cauliflower and available in different flavors and is low in carbohydrate content, enabling customers to enjoy healthy organic cauliflower rice as a substitute.",https://www.fullgreen.com/blogs/recipes,https://instagram.com/fullgreen.official
fd2b1b26-056e-4039-9d3e-603cac33ae96,Klement Sausage,www.klements.com,"Producer of sausages intended to serve the fast food sector. The company offers smoked, fresh and summer sausage, snack sticks and deli meats, enabling consumers to get fresh and luscious specialty meats.",https://klements.com/klements-recipes/,https://instagram.com/klementsausage
29471fb4-4862-4129-bcc5-7545ff4caf7f,Earthbound Farm,www.earthboundfarm.com,"Provider of prewashed packaged vegetables for retailers and food service distributors The company indulges in organic farming and sells organic salads and vegetables like spring mix, baby spinach, baby arugula and frozen organic fruits.",https://www.earthboundfarm.com/recipes/,https://instagram.com/earthboundfarm
266d9d8b-d83c-4023-9a01-cde6fb88d2e5,Hopkins Street Bakery,hopkinsbakery.com,"Operator of a local bakery in North Berkeley, California. The bakery offers a wide range of baked goods such as scones, danishes, muffins, croissants, pies, cookies, and specialty cakes for weddings, holidays, and events. The bakery is open seven days a week from 7am to 6pm.",,
dd9062be-4d76-41a7-9ce5-61c87cc1fccd,Karlsburger Foods,www.karlsburger.com,"Manufacturer of food products catering to the Monticello, Minnesota area. The company offers food bases, sauces, gravies, seasoning blends, soups, breading and other related products to its customers.",https://www.karlsburger.com/recipes/,https://instagram.com/karls.sk
6a60fd9a-7a1c-436d-8218-f898d0ba857e,Fresh Ideas,freshideallc.com,"The company primarily operates in the Food Products industry. Fresh Ideas was founded in 2016 and is headquartered in Las Vegas, NV.",,
94e5fb5a-1709-48f1-b126-573410f29bfd,SCHORR LAKE VINEYARD,schorrlakevineyard.net,"The company primarily operates in the Food Products industry. SCHORR LAKE VINEYARD is headquartered in Waterloo, IL.",,
acdd5dc6-872a-4ccc-8ae7-ac966fa45378,Cafe Unido,www.cafeunido.com,"Producer of coffee products based across Panama and the United States of America. The company operates a chain of cafes and produces a variety of coffee through its alliance with the farms, baristas and surrounding communities, providing their customers with coffee that is less acidic but has intense fruit flavors.",,
b3e54731-7ea1-48a7-9f23-dabf65b96de3,Ravenscroftinn,ravenscroftinn.com,"Operator of a bed and breakfast in Port Townsend, Washington. The inn offers traditional southern-colonial style architecture and updated common areas, with eight guest rooms/suites. The innkeepers provide a cold breakfast selection with additional warm options, as well as snacks and beverages throughout the day. Ravenscroft Inn is located in uptown Port Townsend, close to downtown and Olympic National Park. The inn also hosts small events and prohibits smoking.",,
d764c3d4-da09-4d5e-8830-8b30aba9d8c0,Rodelle,www.rodellekitchen.com,"Producer of baking and seasoning products dedicated to making a lasting impact and delighting consumers. The company offers vanilla extracts, vanilla beans, baking cocoa, chocolate extract and seasonings to home bakers and culinary professionals.",https://www.rodellekitchen.com/recipes/,https://instagram.com/rodellevanilla
f9d008d3-53ed-42f4-960d-7e4ae507d27c,Lily's Sweets,www.lilys.com,"Manufacturer of chocolate and confectionery products based in Boulder, Colorado. The company specializes in producing all-natural, indulgent chocolate treats sweetened using plant-based sweeteners which is calorie-free, enabling customers to receive a certified gluten-free and non-GMO verified product that is healthier for their body.",https://www.lilys.com/recipes.html,https://instagram.com/lilys_sweets
7b02a606-f432-4dfd-b881-5d9e31db1d99,F B Provisions,fbprovisions.com,"Distributor of food products for diverse culinary needs. The company provides a wide range of offerings, serving restaurants, retailers, and food service operations in South Jersey. Established in 1973, they supply beverages, bakery items, cheese, dairy, fresh produce, frozen goods, grocery items, meat, and seafood to meet the demands of their clientele.",,
a476deb5-ca0b-48b9-a691-3415c7228118,Terranova Bakery,terranovabakery.com,"Family-owned bakery providing high-quality bread products to wholesale and retail markets. The entity offers a variety of baked goods, including bread, pizza dough, and cookies, with online ordering and delivery to Northeast locations.",,
5373de8c-02a1-4c24-9bc1-890415e2f1eb,Cholula,www.cholula.com,"Manufacturer and provider of Mexican-style hot sauce intended to offer sauces of different flavors. The company's hot sauce comes in chili lime, green pepper, original, sweet habanero and chili garlic varieties produced using local ingredients and a creative blend of authentic spices and is branded with a signature wooden cap, thereby enabling its customers to avail the product to compliment the flavorful sauce with a range of fried dishes and food sides.",https://www.cholula.com/en-us/recipes,https://instagram.com/cholulahotsauce
f874aedc-ced9-4897-b965-5f4c4fedb316,Northwest Organic Farms,northwestorganicfarms.com,"Operator of a certified organic Community Supported Agriculture (CSA) farm, providing heirloom organic fruits and vegetables to customers in the Clark County, Vancouver WA, and Portland OR areas. The entity is certified organic by the Oregon Tilth and promotes sustainable agriculture while supporting local communities. Information on joining their CSA program is available.",,
352b955a-d68e-48a2-9f51-0911634a4d23,Extratable,extratable.org,"Provider of healthy food to Mississippi food pantries and soup kitchens. The non-profit organization fundraises to purchase food by the truckload with the assistance of food brokers and delivers it monthly to their partner pantries or soup kitchens state-wide. Extra Table focuses on providing more lean proteins like tuna and peanut butter, which are more expensive staple items that they procure at reduced prices. They currently provide new, healthy food to over 50 partner pantries.",,
1297ad27-817c-496f-a0bd-3cbf531bfa39,CONDUIT COFFEE COMPANY,conduitcoffee.com,"Operator of sourced coffee products and consulting services for cafes. The company offers a variety of coffee blends and subscription services, serving coffee enthusiasts and businesses. Their expertise in coffee sourcing and roasting provides unique flavors and quality assurance for their customers.",,
ec5e1e83-4f70-45ff-8c1a-a6be529a7ab9,Blackbird Doughnuts,blackbirddoughnuts.com,"Manufacturer of gourmet doughnuts designed to deliver a unique culinary experience. The artisanal doughnut shop serves the local Boston area. Their offerings include a diverse array of flavors that change monthly, seasonal specialties, catering options, and nationwide shipping for select products.",https://www.blackbirddoughnuts.com/recipes,https://instagram.com/blackbirddoughnuts
5bd2d4c4-6fc2-4a2c-b97b-91903a39ba41,Daystar Desserts,www.worldsbestcheesecake.com,"Creator of cheesecake and various private label in-store bakery desserts. The company produces different products like pumpkin streusel, triple choclate, cheesecake variety, chocalate chip, strawberry swirl and brownie fudge.",,
e33b25bf-db4e-4764-ad08-bce7fec874c0,Lisanti Foodservice Of Texas,lisantifoodserviceoftexas.com,"Distributor of Italian food products for restaurants and pizzerias. Lisanti Foodservice of Texas, Inc. offers a wide range of quality products, including their own Lisanti and Antonio brands, as well as products from other major food industry names. The family-run business provides timely deliveries and competitive pricing to Italian restaurants and pizza shops throughout the Midwest and Southwest, with headquarters in Irving, Texas.",,
205c97dd-1897-4f0d-92bd-559d7afa1e26,Bisra Meats,bisrakosher.com,"The company primarily operates in the Food Products industry. Bisra Meats is headquartered in Hackensack, NJ.",https://bisrakosher.com/impress-your-guests-kosher-beef-wellington-recipe/,https://instagram.com/bisrameats
4ca6b50b-6386-491f-80a9-b34b7492eeb6,Ordereasy,ordereasy.io,"The company primarily operates in the Food Products industry. Ordereasy is headquartered in Salt Lake City, UT.",,
b3dd5f67-c693-4a92-9023-604a96d926a4,Trupo treats,trupo.com,"Operator of a vegan chocolate company intended to produce chocolate products. The company specializes in making creamy vegan milk chocolate using ethical and sustainable practices using plant-based alternatives, enabling customers to organize their childhood favorites and receive dairy, gluten-free, and soy-free chocolates.",https://trupo.com/blogs/vegan-milk-chocolate/vegan-chocolate-hazelnut-ice-cream-bars,https://instagram.com/trupotreats
3750ed91-f35d-48c6-add5-5784e7a7c7cf,Nidra Packaging,nidrapack.com,"The company primarily operates in the Food Products industry. Nidra Packaging was founded in 2021 and is headquartered in Chesapeake, VA.",,
e3e407eb-84b2-4d44-aa58-8772a3e2bbee,Love Organics,loveorganicsusa.com,"Operator of an organic food sourcing business that promotes sustainable farming. Love Organics USA collaborates with farmers worldwide to offer customers high-quality, natural, and healthy food products. The entity is committed to advocating organic farming practices and works with a diverse group of farmers who cultivate numerous crops on extensive farmland.",https://www.loveorganicsusa.com/recipes,https://instagram.com/loveorganics.aus
